id,title,rating,alt
3008247,穿条纹睡衣的男孩,9.0,https://movie.douban.com/subject/3008247/
4807924,泰迪熊,7.1,https://movie.douban.com/subject/4807924/
1294638,E.T. 外星人,8.5,https://movie.douban.com/subject/1294638/
26972258,江湖儿女,7.6,https://movie.douban.com/subject/26972258/
6860160,悲惨世界,8.5,https://movie.douban.com/subject/6860160/
26811587,大护法,7.8,https://movie.douban.com/subject/26811587/
10605978,私人订制,5.7,https://movie.douban.com/subject/10605978/
26259677,垫底辣妹,8.2,https://movie.douban.com/subject/26259677/
1297747,少林足球,7.7,https://movie.douban.com/subject/1297747/
1793491,美食总动员,8.3,https://movie.douban.com/subject/1793491/
1329562,头文字D,7.3,https://movie.douban.com/subject/1329562/
5322596,超脱,8.8,https://movie.douban.com/subject/5322596/
3771562,普罗米修斯,7.4,https://movie.douban.com/subject/3771562/
3789848,怪兽大学,8.1,https://movie.douban.com/subject/3789848/
3737102,艋舺,7.7,https://movie.douban.com/subject/3737102/
1291575,玩具总动员,8.4,https://movie.douban.com/subject/1291575/
25754848,琅琊榜,9.2,https://movie.douban.com/subject/25754848/
3986493,神探夏洛克 第一季,9.4,https://movie.douban.com/subject/3986493/
1292233,发条橙,8.5,https://movie.douban.com/subject/1292233/
5977835,桃姐,8.3,https://movie.douban.com/subject/5977835/
2129132,超凡蜘蛛侠,7.4,https://movie.douban.com/subject/2129132/
3016187,权力的游戏 第一季,9.4,https://movie.douban.com/subject/3016187/
1292523,侏罗纪公园,8.1,https://movie.douban.com/subject/1292523/
4066206,全城热恋,6.3,https://movie.douban.com/subject/4066206/
1298038,诺丁山,7.9,https://movie.douban.com/subject/1298038/
1293182,十二怒汉,9.4,https://movie.douban.com/subject/1293182/
3158990,海角七号,7.5,https://movie.douban.com/subject/3158990/
1297863,武状元苏乞儿,7.7,https://movie.douban.com/subject/1297863/
1306160,新警察故事,7.4,https://movie.douban.com/subject/1306160/
2124703,疯狂的赛车,8.0,https://movie.douban.com/subject/2124703/
3071441,雪国列车,7.4,https://movie.douban.com/subject/3071441/
1292062,美国丽人,8.5,https://movie.douban.com/subject/1292062/
10741643,我的个神啊,8.4,https://movie.douban.com/subject/10741643/
2131940,魔兽,7.7,https://movie.douban.com/subject/2131940/
1308767,谍影重重2,8.6,https://movie.douban.com/subject/1308767/
1302467,黑客帝国3：矩阵革命,8.6,https://movie.douban.com/subject/1302467/
4876722,钢的琴,8.4,https://movie.douban.com/subject/4876722/
1419936,战争之王,8.6,https://movie.douban.com/subject/1419936/
6874403,再次出发之纽约遇见你,8.5,https://movie.douban.com/subject/6874403/
2053515,曾经,8.3,https://movie.douban.com/subject/2053515/
7046723,猩球崛起2：黎明之战,7.6,https://movie.douban.com/subject/7046723/
25724855,房间,8.8,https://movie.douban.com/subject/25724855/
1309172,初恋50次,7.9,https://movie.douban.com/subject/1309172/
3642835,黑衣人3,7.6,https://movie.douban.com/subject/3642835/
21352814,归来,7.8,https://movie.douban.com/subject/21352814/
2300586,这个男人来自地球,8.5,https://movie.douban.com/subject/2300586/
1433360,雏菊,8.0,https://movie.douban.com/subject/1433360/
24852545,爱情公寓,3.1,https://movie.douban.com/subject/24852545/
26425068,追龙,7.2,https://movie.douban.com/subject/26425068/
2998270,大侦探福尔摩斯,7.6,https://movie.douban.com/subject/2998270/
1418019,大闹天宫,9.3,https://movie.douban.com/subject/1418019/
1305724,X战警2,7.7,https://movie.douban.com/subject/1305724/
1301445,黑衣人,8.1,https://movie.douban.com/subject/1301445/
26426194,巨齿鲨,5.7,https://movie.douban.com/subject/26426194/
26606743,嫌疑人X的献身,6.3,https://movie.douban.com/subject/26606743/
26997663,寂静之地,6.3,https://movie.douban.com/subject/26997663/
3230459,李米的猜想,7.8,https://movie.douban.com/subject/3230459/
1292225,闪灵,8.1,https://movie.douban.com/subject/1292225/
1299327,夜访吸血鬼,8.3,https://movie.douban.com/subject/1299327/
1291577,超人总动员,8.1,https://movie.douban.com/subject/1291577/
2158490,正义联盟,6.5,https://movie.douban.com/subject/2158490/
1306123,英雄,7.2,https://movie.douban.com/subject/1306123/
24843198,同桌的妳,5.9,https://movie.douban.com/subject/24843198/
3148027,暮光之城2：新月,6.6,https://movie.douban.com/subject/3148027/
1428175,血钻,8.6,https://movie.douban.com/subject/1428175/
1388216,撞车,8.6,https://movie.douban.com/subject/1388216/
1297570,变相怪杰,7.9,https://movie.douban.com/subject/1297570/
1401524,X战警3：背水一战,7.6,https://movie.douban.com/subject/1401524/
7054120,黑镜 第一季,9.4,https://movie.douban.com/subject/7054120/
25814705,小森林 夏秋篇,9.0,https://movie.douban.com/subject/25814705/
26761416,至暗时刻,8.6,https://movie.douban.com/subject/26761416/
24753810,战狼,6.8,https://movie.douban.com/subject/24753810/
21941804,白日焰火,7.3,https://movie.douban.com/subject/21941804/
26322792,北京遇上西雅图之不二情书,6.4,https://movie.douban.com/subject/26322792/
1291844,终结者2：审判日,8.6,https://movie.douban.com/subject/1291844/
4218768,画皮2,5.9,https://movie.douban.com/subject/4218768/
6011806,厨子戏子痞子,7.1,https://movie.douban.com/subject/6011806/
1835843,博物馆奇妙夜,7.4,https://movie.douban.com/subject/1835843/
25790761,东方快车谋杀案,6.9,https://movie.douban.com/subject/25790761/
4896304,龙门飞甲,6.7,https://movie.douban.com/subject/4896304/
25812712,神偷奶爸3,6.8,https://movie.douban.com/subject/25812712/
25849049,超人总动员2,7.9,https://movie.douban.com/subject/25849049/
1291853,英国病人,8.5,https://movie.douban.com/subject/1291853/
6126442,一步之遥,6.4,https://movie.douban.com/subject/6126442/
25662337,惊天魔盗团2,6.7,https://movie.douban.com/subject/25662337/
1294240,教父3,8.8,https://movie.douban.com/subject/1294240/
1300300,死神来了,7.7,https://movie.douban.com/subject/1300300/
25779218,匆匆那年,5.4,https://movie.douban.com/subject/25779218/
1307023,神话,6.5,https://movie.douban.com/subject/1307023/
3578981,叶问2：宗师传奇,7.2,https://movie.douban.com/subject/3578981/
26883064,白夜追凶,9.0,https://movie.douban.com/subject/26883064/
6730004,爱,6.9,https://movie.douban.com/subject/6730004/
5344178,11度青春之《老男孩》,8.4,https://movie.douban.com/subject/5344178/
1308804,我脑中的橡皮擦,7.9,https://movie.douban.com/subject/1308804/
3412830,狄仁杰之通天帝国,6.5,https://movie.douban.com/subject/3412830/
2132495,朱诺,7.9,https://movie.douban.com/subject/2132495/
1309069,蝙蝠侠：侠影之谜,8.4,https://movie.douban.com/subject/1309069/
2997076,华尔街之狼,7.8,https://movie.douban.com/subject/2997076/
1302090,逃学威龙,7.7,https://movie.douban.com/subject/1302090/
6082518,超凡蜘蛛侠2,7.4,https://movie.douban.com/subject/6082518/
30377703,来电狂响,5.8,https://movie.douban.com/subject/30377703/
4136036,晚秋,7.0,https://movie.douban.com/subject/4136036/
1303021,小鞋子,9.2,https://movie.douban.com/subject/1303021/
1304141,黑客帝国2：重装上阵,8.5,https://movie.douban.com/subject/1304141/
2133323,白日梦想家,8.4,https://movie.douban.com/subject/2133323/
1292434,一一,9.0,https://movie.douban.com/subject/1292434/
1308570,蜘蛛侠2,7.5,https://movie.douban.com/subject/1308570/
5422105,窃听风云2,7.5,https://movie.douban.com/subject/5422105/
11624706,小黄人大眼萌,7.5,https://movie.douban.com/subject/11624706/
26728669,风中有朵雨做的云,7.2,https://movie.douban.com/subject/26728669/
1298653,荒岛余生,8.5,https://movie.douban.com/subject/1298653/
24750126,荒蛮故事,8.8,https://movie.douban.com/subject/24750126/
1418752,万能钥匙,7.9,https://movie.douban.com/subject/1418752/
1302987,珍珠港,7.9,https://movie.douban.com/subject/1302987/
1303173,甲方乙方,8.3,https://movie.douban.com/subject/1303173/
25769362,哆啦A梦：伴我同行,7.9,https://movie.douban.com/subject/25769362/
4896263,将爱情进行到底,6.6,https://movie.douban.com/subject/4896263/
6874456,饥饿游戏2：星火燎原,7.3,https://movie.douban.com/subject/6874456/
1437342,冰川时代2：融冰之灾,8.1,https://movie.douban.com/subject/1437342/
25824686,变形金刚5：最后的骑士,4.9,https://movie.douban.com/subject/25824686/
24721493,小时代2：青木时代,4.9,https://movie.douban.com/subject/24721493/
25812730,如懿传,7.4,https://movie.douban.com/subject/25812730/
27140017,非自然死亡,9.4,https://movie.douban.com/subject/27140017/
6522269,神探夏洛克  第二季,9.5,https://movie.douban.com/subject/6522269/
11510624,全民目击,7.7,https://movie.douban.com/subject/11510624/
1307694,无间道3：终极无间,7.9,https://movie.douban.com/subject/1307694/
27615233,你好，之华,6.7,https://movie.douban.com/subject/27615233/
26630781,我不是潘金莲,6.7,https://movie.douban.com/subject/26630781/
2357162,冰川时代3,8.2,https://movie.douban.com/subject/2357162/
1293964,魂断蓝桥,8.8,https://movie.douban.com/subject/1293964/
1297223,鹿鼎记,8.0,https://movie.douban.com/subject/1297223/
25745752,左耳,5.5,https://movie.douban.com/subject/25745752/
26688480,逃出绝命镇,7.7,https://movie.douban.com/subject/26688480/
1418070,如果·爱,7.6,https://movie.douban.com/subject/1418070/
4319218,午夜巴黎,8.2,https://movie.douban.com/subject/4319218/
20645098,小王子,8.1,https://movie.douban.com/subject/20645098/
1777612,阳光小美女,8.3,https://movie.douban.com/subject/1777612/
1292484,碟中谍,8.1,https://movie.douban.com/subject/1292484/
20435622,环太平洋：雷霆再起,5.5,https://movie.douban.com/subject/20435622/
1292208,上帝之城,8.9,https://movie.douban.com/subject/1292208/
25920885,神探夏洛克：可恶的新娘,7.0,https://movie.douban.com/subject/25920885/
1294833,花木兰,7.7,https://movie.douban.com/subject/1294833/
11803087,异形：契约,7.4,https://movie.douban.com/subject/11803087/
25895901,海街日记,8.7,https://movie.douban.com/subject/25895901/
1306809,生化危机,8.0,https://movie.douban.com/subject/1306809/
1298128,西雅图未眠夜,7.9,https://movie.douban.com/subject/1298128/
24875534,十二公民,8.3,https://movie.douban.com/subject/24875534/
4824512,驯龙高手2,7.9,https://movie.douban.com/subject/4824512/
1293013,独立日,8.0,https://movie.douban.com/subject/1293013/
26430107,二十二,8.7,https://movie.douban.com/subject/26430107/
26588314,伯德小姐,7.9,https://movie.douban.com/subject/26588314/
1329950,达·芬奇密码,7.3,https://movie.douban.com/subject/1329950/
3820191,杜拉拉升职记,5.6,https://movie.douban.com/subject/3820191/
1885124,时间旅行者的妻子,7.7,https://movie.douban.com/subject/1885124/
1300498,百变星君,7.5,https://movie.douban.com/subject/1300498/
1291879,罗生门,8.8,https://movie.douban.com/subject/1291879/
24847340,小时代3：刺金时代,4.4,https://movie.douban.com/subject/24847340/
3718424,金刚狼2,6.5,https://movie.douban.com/subject/3718424/
2363876,007：大破天幕杀机,7.0,https://movie.douban.com/subject/2363876/
1308843,我，机器人,8.1,https://movie.douban.com/subject/1308843/
4848115,你看起来好像很好吃,8.8,https://movie.douban.com/subject/4848115/
1865703,红辣椒,8.9,https://movie.douban.com/subject/1865703/
2156528,生活大爆炸  第一季,9.4,https://movie.douban.com/subject/2156528/
6549903,逃离德黑兰,8.2,https://movie.douban.com/subject/6549903/
25814707,小森林 冬春篇,9.0,https://movie.douban.com/subject/25814707/
26628357,一个叫欧维的男人决定去死,8.8,https://movie.douban.com/subject/26628357/
20505982,寒战2,7.0,https://movie.douban.com/subject/20505982/
1972729,铁甲钢拳,8.2,https://movie.douban.com/subject/1972729/
1907464,集结号,8.0,https://movie.douban.com/subject/1907464/
26416603,萨利机长,8.3,https://movie.douban.com/subject/26416603/
25777636,奇幻森林,7.8,https://movie.douban.com/subject/25777636/
26035290,悟空传,5.1,https://movie.douban.com/subject/26035290/
4709904,前度,7.0,https://movie.douban.com/subject/4709904/
25919910,师父,8.1,https://movie.douban.com/subject/25919910/
1890784,门徒,7.6,https://movie.douban.com/subject/1890784/
1292275,罗拉快跑,8.1,https://movie.douban.com/subject/1292275/
1950148,赎罪,8.3,https://movie.douban.com/subject/1950148/
4914468,冰川时代4,8.0,https://movie.douban.com/subject/4914468/
6985810,狩猎,9.1,https://movie.douban.com/subject/6985810/
1299288,胭脂扣,8.4,https://movie.douban.com/subject/1299288/
21817627,爱宠大机密,7.6,https://movie.douban.com/subject/21817627/
1418189,蜘蛛侠3,7.3,https://movie.douban.com/subject/1418189/
2213591,重返十七岁,7.3,https://movie.douban.com/subject/2213591/
6558062,权力的游戏  第二季,9.5,https://movie.douban.com/subject/6558062/
1295865,燃情岁月,8.8,https://movie.douban.com/subject/1295865/
26309788,金刚：骷髅岛,6.5,https://movie.douban.com/subject/26309788/
1303037,喜宴,8.9,https://movie.douban.com/subject/1303037/
1292728,勇闯夺命岛,8.6,https://movie.douban.com/subject/1292728/
6011805,一九四二,7.6,https://movie.douban.com/subject/6011805/
3240208,非常完美,5.9,https://movie.douban.com/subject/3240208/
1305265,河东狮吼,6.8,https://movie.douban.com/subject/1305265/
1499008,满城尽带黄金甲,5.5,https://movie.douban.com/subject/1499008/
1867345,遗愿清单,8.6,https://movie.douban.com/subject/1867345/
24750534,蝙蝠侠大战超人：正义黎明,6.7,https://movie.douban.com/subject/24750534/
20471852,生化危机：终章,6.5,https://movie.douban.com/subject/20471852/
3025447,金蝉脱壳,7.7,https://movie.douban.com/subject/3025447/
1920805,成为简·奥斯汀,8.2,https://movie.douban.com/subject/1920805/
3007773,海盗电台,8.6,https://movie.douban.com/subject/3007773/
27102569,悲伤逆流成河,5.9,https://movie.douban.com/subject/27102569/
25911694,摆渡人,4.0,https://movie.douban.com/subject/25911694/
26639958,春娇救志明,7.0,https://movie.douban.com/subject/26639958/
1308865,老男孩,8.2,https://movie.douban.com/subject/1308865/
3233761,宿醉,7.7,https://movie.douban.com/subject/3233761/
26340419,帕丁顿熊2,8.1,https://movie.douban.com/subject/26340419/
3882715,武林外传,9.5,https://movie.douban.com/subject/3882715/
25808075,猩球崛起3：终极之战,6.9,https://movie.douban.com/subject/25808075/
1945330,迷雾,7.9,https://movie.douban.com/subject/1945330/
1294371,摩登时代,9.2,https://movie.douban.com/subject/1294371/
4881607,撒娇女人最好命,5.7,https://movie.douban.com/subject/4881607/
20470074,言叶之庭,8.2,https://movie.douban.com/subject/20470074/
1293203,人鬼情未了,8.2,https://movie.douban.com/subject/1293203/
20438962,鸟人,7.9,https://movie.douban.com/subject/20438962/
3003830,恋空,6.9,https://movie.douban.com/subject/3003830/
5996801,狄仁杰之神都龙王,6.5,https://movie.douban.com/subject/5996801/
1763134,汉江怪物,7.4,https://movie.douban.com/subject/1763134/
26320029,万万没想到,5.6,https://movie.douban.com/subject/26320029/
1466007,寂静岭,7.6,https://movie.douban.com/subject/1466007/
27140071,找到你,7.4,https://movie.douban.com/subject/27140071/
26804147,摩天营救,6.3,https://movie.douban.com/subject/26804147/
26790961,闪光少女,7.3,https://movie.douban.com/subject/26790961/
1295280,黑衣人2,7.6,https://movie.douban.com/subject/1295280/
1981242,午夜巴塞罗那,7.8,https://movie.douban.com/subject/1981242/
25723583,英伦对决,7.0,https://movie.douban.com/subject/25723583/
1291822,卢旺达饭店,8.9,https://movie.douban.com/subject/1291822/
3148748,海扁王,7.5,https://movie.douban.com/subject/3148748/
24815950,万物理论,8.3,https://movie.douban.com/subject/24815950/
1291581,怪物史瑞克,7.9,https://movie.douban.com/subject/1291581/
26835471,大侦探皮卡丘,6.6,https://movie.douban.com/subject/26835471/
25890005,山河故人,7.9,https://movie.douban.com/subject/25890005/
1308741,独自等待,8.2,https://movie.douban.com/subject/1308741/
4206436,战马,8.1,https://movie.douban.com/subject/4206436/
1857099,老无所依,8.2,https://movie.douban.com/subject/1857099/
10590706,权力的游戏 第三季,9.5,https://movie.douban.com/subject/10590706/
10831445,百鸟朝凤,8.1,https://movie.douban.com/subject/10831445/
1905462,荒野生存,8.6,https://movie.douban.com/subject/1905462/
26354572,欢乐好声音,8.1,https://movie.douban.com/subject/26354572/
1927686,爱情呼叫转移,6.3,https://movie.douban.com/subject/1927686/
6875263,灰姑娘,6.8,https://movie.douban.com/subject/6875263/
1308747,手机,7.3,https://movie.douban.com/subject/1308747/
2998373,帕丁顿熊,7.7,https://movie.douban.com/subject/2998373/
3993588,狼图腾,6.9,https://movie.douban.com/subject/3993588/
4051753,大侦探福尔摩斯2：诡影游戏,7.6,https://movie.douban.com/subject/4051753/
1296141,控方证人,9.6,https://movie.douban.com/subject/1296141/
20326665,星球大战7：原力觉醒,7.1,https://movie.douban.com/subject/20326665/
26727273,人民的名义,8.3,https://movie.douban.com/subject/26727273/
1309201,马达加斯加,7.8,https://movie.douban.com/subject/1309201/
1863766,魔发奇缘,8.2,https://movie.douban.com/subject/1863766/
1959195,忠犬八公物语,9.1,https://movie.douban.com/subject/1959195/
4822848,武林外传,6.4,https://movie.douban.com/subject/4822848/
4206357,龙纹身的女孩,8.0,https://movie.douban.com/subject/4206357/
10808442,爱在午夜降临前,8.8,https://movie.douban.com/subject/10808442/
6080775,黄金大劫案,6.8,https://movie.douban.com/subject/6080775/
4059245,观音山,7.1,https://movie.douban.com/subject/4059245/
1308820,花与爱丽丝,8.1,https://movie.douban.com/subject/1308820/
5964718,一次别离,8.7,https://movie.douban.com/subject/5964718/
1291584,杀死比尔2,7.9,https://movie.douban.com/subject/1291584/
4301224,沉睡魔咒,7.0,https://movie.douban.com/subject/4301224/
1291824,黑鹰坠落,8.6,https://movie.douban.com/subject/1291824/
1299680,整蛊专家,7.5,https://movie.douban.com/subject/1299680/
2369845,嫌疑人X的献身,8.3,https://movie.douban.com/subject/2369845/
1484091,水果硬糖,7.5,https://movie.douban.com/subject/1484091/
1465829,赤壁(上),6.3,https://movie.douban.com/subject/1465829/
6846495,调音师(短片),9.2,https://movie.douban.com/subject/6846495/
3289086,暮光之城3：月食,6.6,https://movie.douban.com/subject/3289086/
4922787,后宫·甄嬛传,9.0,https://movie.douban.com/subject/4922787/
27027913,忌日快乐,7.1,https://movie.douban.com/subject/27027913/
2049435,超人：钢铁之躯,7.0,https://movie.douban.com/subject/2049435/
3077791,在云端,7.9,https://movie.douban.com/subject/3077791/
25954475,聚焦,8.8,https://movie.douban.com/subject/25954475/
3642843,星际迷航2：暗黑无界,8.0,https://movie.douban.com/subject/3642843/
1297018,冒牌天神,7.5,https://movie.douban.com/subject/1297018/
5319835,101次求婚,5.6,https://movie.douban.com/subject/5319835/
2124586,飓风营救,8.3,https://movie.douban.com/subject/2124586/
1291555,2046,7.5,https://movie.douban.com/subject/1291555/
1307323,天下无双,7.1,https://movie.douban.com/subject/1307323/
25823277,三生三世十里桃花,3.9,https://movie.douban.com/subject/25823277/
1308076,蓝宇,8.1,https://movie.douban.com/subject/1308076/
27019527,嘉年华,8.2,https://movie.douban.com/subject/27019527/
1306505,红高粱,8.3,https://movie.douban.com/subject/1306505/
1325958,蒂凡尼的早餐,8.1,https://movie.douban.com/subject/1325958/
24879839,道士下山,5.4,https://movie.douban.com/subject/24879839/
3073124,月球,8.5,https://movie.douban.com/subject/3073124/
1765009,歌舞青春,7.7,https://movie.douban.com/subject/1765009/
1296753,卡萨布兰卡,8.6,https://movie.douban.com/subject/1296753/
6041191,听风者,6.9,https://movie.douban.com/subject/6041191/
27113517,血观音,8.3,https://movie.douban.com/subject/27113517/
30424374,爱，死亡和机器人 第一季,9.1,https://movie.douban.com/subject/30424374/
1291835,迷失东京,7.7,https://movie.douban.com/subject/1291835/
23232876,权力的游戏 第四季,9.6,https://movie.douban.com/subject/23232876/
26928226,知否知否应是绿肥红瘦,7.6,https://movie.douban.com/subject/26928226/
1766086,太阳照常升起,8.1,https://movie.douban.com/subject/1766086/
26284621,追凶者也,7.7,https://movie.douban.com/subject/26284621/
26584183,权力的游戏 第八季,6.2,https://movie.douban.com/subject/26584183/
3269068,精灵旅社,7.9,https://movie.douban.com/subject/3269068/
2209575,少年时代,8.5,https://movie.douban.com/subject/2209575/
1308777,暖暖内含光,8.5,https://movie.douban.com/subject/1308777/
27059130,大佛普拉斯,8.7,https://movie.douban.com/subject/27059130/
10455629,神探夏洛克 第三季,8.9,https://movie.douban.com/subject/10455629/
1950525,大灌篮,5.3,https://movie.douban.com/subject/1950525/
26633257,地球最后的夜晚,6.8,https://movie.douban.com/subject/26633257/
25698722,来自星星的你,8.3,https://movie.douban.com/subject/25698722/
2297265,浪潮,8.7,https://movie.douban.com/subject/2297265/
1949312,全民超人汉考克,6.8,https://movie.douban.com/subject/1949312/
30164448,海市蜃楼,7.8,https://movie.douban.com/subject/30164448/
26640371,犬之岛,8.3,https://movie.douban.com/subject/26640371/
21349345,移动迷宫,6.9,https://movie.douban.com/subject/21349345/
24827406,九层妖塔,4.3,https://movie.douban.com/subject/24827406/
10757577,卡罗尔,8.3,https://movie.douban.com/subject/10757577/
1293530,角斗士,8.5,https://movie.douban.com/subject/1293530/
3569910,自杀小队,6.4,https://movie.douban.com/subject/3569910/
6872273,盲探,7.1,https://movie.douban.com/subject/6872273/
26266072,谍影重重5,7.4,https://movie.douban.com/subject/26266072/
26654269,瞒天过海：美人计,6.7,https://movie.douban.com/subject/26654269/
26774033,幕后玩家,5.7,https://movie.douban.com/subject/26774033/
24751754,前任攻略,6.1,https://movie.douban.com/subject/24751754/
10491666,胜者即是正义,9.4,https://movie.douban.com/subject/10491666/
10763164,扫毒,7.4,https://movie.douban.com/subject/10763164/
1309052,纳尼亚传奇1：狮子、女巫和魔衣橱,7.3,https://movie.douban.com/subject/1309052/
25862357,权力的游戏 第六季,9.5,https://movie.douban.com/subject/25862357/
1301459,小岛惊魂,8.1,https://movie.douban.com/subject/1301459/
26235354,权力的游戏 第七季,9.3,https://movie.douban.com/subject/26235354/
1298898,暗战,8.5,https://movie.douban.com/subject/1298898/
1308752,生化危机2：启示录,7.7,https://movie.douban.com/subject/1308752/
19973815,分手合约,5.7,https://movie.douban.com/subject/19973815/
4160540,机械姬,7.6,https://movie.douban.com/subject/4160540/
25929151,遇见你之前,7.8,https://movie.douban.com/subject/25929151/
1302476,麦兜故事,8.5,https://movie.douban.com/subject/1302476/
1304899,速度与激情,7.7,https://movie.douban.com/subject/1304899/
1401533,碟中谍3,7.5,https://movie.douban.com/subject/1401533/
1300064,家有喜事,8.3,https://movie.douban.com/subject/1300064/
24736566,北京爱情故事,6.1,https://movie.douban.com/subject/24736566/
2303845,刺客聂隐娘,7.2,https://movie.douban.com/subject/2303845/
1304585,BJ单身日记,7.5,https://movie.douban.com/subject/1304585/
1767042,潘神的迷宫,7.8,https://movie.douban.com/subject/1767042/
1295229,木乃伊,7.8,https://movie.douban.com/subject/1295229/
25977027,小姐,8.1,https://movie.douban.com/subject/25977027/
1309027,罪恶之城,8.4,https://movie.douban.com/subject/1309027/
2132473,僵尸世界大战,7.4,https://movie.douban.com/subject/2132473/
1978369,我的机器人女友,7.5,https://movie.douban.com/subject/1978369/
1305903,心慌方,7.9,https://movie.douban.com/subject/1305903/
1292219,关于莉莉周的一切,7.8,https://movie.douban.com/subject/1292219/
3279080,敢死队,6.8,https://movie.douban.com/subject/3279080/
24847343,小时代4：灵魂尽头,4.7,https://movie.douban.com/subject/24847343/
3683409,夜·店,6.7,https://movie.douban.com/subject/3683409/
1292214,非常嫌疑犯,8.6,https://movie.douban.com/subject/1292214/
25826612,权力的游戏 第五季,9.3,https://movie.douban.com/subject/25826612/
1939414,功夫之王,5.4,https://movie.douban.com/subject/1939414/
1947089,投名状,7.1,https://movie.douban.com/subject/1947089/
1298744,十二猴子,8.1,https://movie.douban.com/subject/1298744/
1308776,加菲猫,7.7,https://movie.douban.com/subject/1308776/
25818101,攻壳机动队,6.4,https://movie.douban.com/subject/25818101/
3670447,大内密探灵灵狗,5.1,https://movie.douban.com/subject/3670447/
1293531,第五元素,7.9,https://movie.douban.com/subject/1293531/
4847665,壁花少年,7.9,https://movie.douban.com/subject/4847665/
1300883,赌神,8.2,https://movie.douban.com/subject/1300883/
25858759,有一个地方只有我们知道,4.9,https://movie.douban.com/subject/25858759/
1304022,大腕,7.8,https://movie.douban.com/subject/1304022/
1292329,牯岭街少年杀人事件,8.8,https://movie.douban.com/subject/1292329/
11625097,澳门风云,5.6,https://movie.douban.com/subject/11625097/
25837262,至爱梵高·星空之谜,8.5,https://movie.douban.com/subject/25837262/
26182910,功夫瑜伽,5.0,https://movie.douban.com/subject/26182910/
3143676,林中小屋,7.5,https://movie.douban.com/subject/3143676/
1292444,大逃杀,8.0,https://movie.douban.com/subject/1292444/
26816076,“大”人物,6.5,https://movie.douban.com/subject/26816076/
1300656,终结者,8.1,https://movie.douban.com/subject/1300656/
19899707,驯龙高手3,7.4,https://movie.douban.com/subject/19899707/
1309059,艺伎回忆录,7.4,https://movie.douban.com/subject/1309059/
3078609,爱情与灵药,7.1,https://movie.douban.com/subject/3078609/
1482911,生化危机3：灭绝,7.2,https://movie.douban.com/subject/1482911/
1295242,精灵鼠小弟,7.6,https://movie.douban.com/subject/1295242/
1291574,玩具总动员2,8.2,https://movie.douban.com/subject/1291574/
1292271,毕业生,7.9,https://movie.douban.com/subject/1292271/
1293323,大红灯笼高高挂,8.5,https://movie.douban.com/subject/1293323/
1303203,瘦身男女,6.8,https://movie.douban.com/subject/1303203/
1307315,哪吒闹海,9.0,https://movie.douban.com/subject/1307315/
3041294,生化危机4：战神再生,6.5,https://movie.douban.com/subject/3041294/
27109679,密室逃生,7.2,https://movie.douban.com/subject/27109679/
3434070,太空旅客,6.9,https://movie.douban.com/subject/3434070/
1291868,情人,8.2,https://movie.douban.com/subject/1291868/
2063914,哥斯拉,6.4,https://movie.douban.com/subject/2063914/
1419969,无极,5.2,https://movie.douban.com/subject/1419969/
1306861,我是山姆,8.9,https://movie.douban.com/subject/1306861/
26336253,使徒行者,6.7,https://movie.douban.com/subject/26336253/
1300868,异形,8.1,https://movie.douban.com/subject/1300868/
6844868,狼少年,7.9,https://movie.douban.com/subject/6844868/
3546019,赵氏孤儿,5.9,https://movie.douban.com/subject/3546019/
6019180,开心家族,8.5,https://movie.douban.com/subject/6019180/
10344754,毒战,7.3,https://movie.douban.com/subject/10344754/
6057942,隐秘而伟大,7.8,https://movie.douban.com/subject/6057942/
4924142,时间规划局,6.9,https://movie.douban.com/subject/4924142/
1300618,空中监狱,8.1,https://movie.douban.com/subject/1300618/
20388223,激战,7.8,https://movie.douban.com/subject/20388223/
1419297,越狱 第一季,9.3,https://movie.douban.com/subject/1419297/
1305355,审死官,7.6,https://movie.douban.com/subject/1305355/
10594965,实习生,7.8,https://movie.douban.com/subject/10594965/
2028677,雨果,7.6,https://movie.douban.com/subject/2028677/
1299643,宝莲灯,8.0,https://movie.douban.com/subject/1299643/
3550132,非常主播,7.9,https://movie.douban.com/subject/3550132/
1308722,十面埋伏,6.0,https://movie.douban.com/subject/1308722/
4843637,最爱,7.3,https://movie.douban.com/subject/4843637/
26797690,大江大河,8.8,https://movie.douban.com/subject/26797690/
26586766,勇敢者游戏：决战丛林,6.9,https://movie.douban.com/subject/26586766/
1292226,2001太空漫游,8.7,https://movie.douban.com/subject/1292226/
1296909,虎口脱险,8.9,https://movie.douban.com/subject/1296909/
26290365,恶棍天使,4.1,https://movie.douban.com/subject/26290365/
3178770,马达加斯加3,8.2,https://movie.douban.com/subject/3178770/
1304970,猫的报恩,8.0,https://movie.douban.com/subject/1304970/
6791750,起风了,8.0,https://movie.douban.com/subject/6791750/
2359431,保持通话,6.7,https://movie.douban.com/subject/2359431/
26842702,燃烧,7.9,https://movie.douban.com/subject/26842702/
23788440,杀破狼2,7.4,https://movie.douban.com/subject/23788440/
27119586,谁先爱上他的,8.6,https://movie.douban.com/subject/27119586/
25872931,万物生长,5.7,https://movie.douban.com/subject/25872931/
1393859,老友记 第一季,9.6,https://movie.douban.com/subject/1393859/
25858785,澳门风云2,5.5,https://movie.douban.com/subject/25858785/
24827387,盗墓笔记,4.7,https://movie.douban.com/subject/24827387/
3804629,招魂,7.8,https://movie.douban.com/subject/3804629/
